Node_x,Node_y,110394ab_실제거리,110394ab_중간값,110394ab_오차율(%),e63ce2f_실제거리,e63ce2f_중간값,e63ce2f_오차율(%),8e610981_실제거리,8e610981_중간값,8e610981_오차율(%),d10485af_실제거리,d10485af_중간값,d10485af_오차율(%),d1044709(식별잘안됨)_실제거리,d1044709(식별잘안됨)_중간값,d1044709(식별잘안됨)_오차율(%),4e610206_실제거리,4e610206_중간값,4e610206_오차율(%),SW_first_team_실제거리,SW_first_team_중간값,SW_first_team_오차율(%),SW_4_실제거리,SW_4_중간값,SW_4_오차율(%),SW_5_실제거리,SW_5_중간값,SW_5_오차율(%),SW_6_실제거리,SW_6_중간값,SW_6_오차율(%),SW_11_실제거리,SW_11_중간값,SW_11_오차율(%),볼링공_실제거리,볼링공_중간값,볼링공_오차율(%)
20,20,21.26,,,13.928,4.58,67.11659965537048,11.18,,,13.038,7.8,40.174873446847684,6.0,5.59,6.833333333333336,4.123,4.25,3.0802813485326164,13.928,7.71,44.643882825962095,13.038,10.46,19.7729713146188,4.123,4.36,5.748241571671115,6.0,4.32,27.999999999999996,21.26,16.59,21.96613358419568,11.18,10.23,8.497316636851513
11,14,21.26,8.17,61.57102539981185,13.928,,,11.18,3.55,68.2468694096601,13.038,9.0,30.971007823285778,6.0,3.29,45.166666666666664,4.123,1.81,56.09992723744847,13.928,5.35,61.588167719701325,13.038,6.21,52.36999539806719,4.123,3.56,13.655105505699735,6.0,3.98,33.666666666666664,21.26,7.38,65.28692380056444,11.18,1.0,91.05545617173524
11,15,10.77,3.32,69.1736304549675,11.402,,,16.155,3.17,80.37759207675641,27.893,8.53,69.41885060767933,14.56,8.11,44.299450549450555,24.187,5.74,76.26824327117873,11.402,9.27,18.698473951938254,27.893,11.67,58.16154590757537,24.187,3.05,87.38992020506883,14.56,2.25,84.5467032967033,10.77,8.13,24.512534818941496,16.155,1.69,89.53884246363356
12,11,14.142,7.53,46.754348748408994,11.402,,,6.083,4.39,27.831662008877206,14.765,1.58,89.29901794784965,4.0,,,10.44,10.63,1.8199233716475218,11.402,3.58,68.60199964918435,14.765,8.4,43.10870301388419,10.44,7.65,26.724137931034477,4.0,0.08,98.0,14.142,7.69,45.62296704850798,6.083,2.52,58.573072497123135
12,12,14.142,7.22,48.946400791967186,11.402,7.84,31.240133309945623,6.083,2.17,64.32681242807826,14.765,1.67,88.68946833728411,4.0,,,10.44,10.1,3.256704980842911,11.402,3.23,71.67163655499034,14.765,7.62,48.391466305452084,10.44,8.02,23.18007662835249,4.0,0.04,99.0,14.142,8.2,42.01668788007355,6.083,2.2,63.833634719710666
12,16,26.0,5.11,80.34615384615384,22.847,1.26,94.48505274215432,14.318,1.8,87.42841178935605,7.071,8.1,14.552397114976664,14.56,,,5.0,13.12,162.39999999999998,22.847,6.13,73.16934389635401,7.071,5.66,19.954744732003952,5.0,2.39,52.2,14.56,-0.15,101.03021978021978,26.0,9.26,64.3846153846154,14.318,3.83,73.25045397401871
12,20,19.416,2.77,85.73341573959621,7.0,1.33,81.0,21.213,3.59,83.07641540564748,31.385,2.74,91.26971483192608,14.866,,,24.739,,,7.0,8.47,21.00000000000001,31.385,4.32,86.23546280070097,24.739,0.41,98.34269776466307,14.866,2.84,80.89600430512579,19.416,9.82,49.42315615986815,21.213,4.26,79.91797482675719
13,13,19.416,8.12,58.178821590440876,7.0,5.08,27.42857142857143,21.213,4.66,78.0323386602555,31.385,5.2,83.43157559343636,14.866,1.24,91.65881878111126,24.739,,,7.0,4.26,39.142857142857146,31.385,12.85,59.056874303011,24.739,9.61,61.15445248393225,14.866,-1.27,108.54298399031346,19.416,8.09,58.333333333333336,21.213,2.48,88.30905576768963
13,16,19.416,4.92,74.66007416563659,7.0,6.56,6.285714285714292,21.213,4.25,79.96511573091972,31.385,8.27,73.64983272263821,14.866,1.29,91.32248082873672,24.739,,,7.0,7.74,10.571428571428575,31.385,6.21,80.21347777600765,24.739,2.26,90.86462670277699,14.866,-0.82,105.51594241894256,19.416,13.32,31.396786155747836,21.213,3.23,84.77348795549898
14,13,19.416,6.74,65.28636176349403,7.0,4.65,33.57142857142857,21.213,5.64,73.4125300523264,31.385,1.15,96.3358292177792,14.866,1.21,91.86062155253597,24.739,11.94,51.73612514652978,7.0,3.2,54.285714285714285,31.385,10.94,65.14258403696033,24.739,4.23,82.90149157201179,14.866,-1.44,109.68653302838693,19.416,8.34,57.045735475896166,21.213,4.4,79.2580021684816
14,15,21.954,,,8.0,5.62,29.75,15.0,6.91,53.93333333333333,20.0,,,5.099,0.4,92.15532457344577,10.817,3.72,65.60968845336045,8.0,5.14,35.75000000000001,20.0,11.33,43.35,10.817,2.95,72.72811315521864,5.099,-1.42,127.8485977642675,21.954,13.51,38.46223922747563,15.0,6.12,59.199999999999996
2,4,21.954,0.44,97.99580941969572,8.0,10.67,33.375,15.0,6.33,57.8,20.0,,,5.099,9.38,83.95763875269662,10.817,,,8.0,15.44,93.0,20.0,14.33,28.349999999999998,10.817,15.31,41.53647037071277,5.099,11.0,115.72857423024121,21.954,1.05,95.21727247881935,15.0,16.21,8.066666666666672
4,7,21.954,2.51,88.56700373508245,8.0,2.51,68.625,15.0,4.31,71.26666666666668,20.0,,,5.099,8.35,63.757599529319464,10.817,,,8.0,10.61,32.62499999999999,20.0,13.06,34.699999999999996,10.817,12.83,18.6095960062864,5.099,8.44,65.52265150029416,21.954,3.16,85.60626765054205,15.0,6.53,56.466666666666654
6,11,21.954,5.03,77.08845768424888,8.0,8.69,8.624999999999993,15.0,1.8,88.0,20.0,,,5.099,,,10.817,,,8.0,9.6,19.999999999999996,20.0,10.74,46.3,10.817,10.15,6.166219839142089,5.099,6.09,19.43518336928809,21.954,5.56,74.67431903070056,15.0,2.61,82.60000000000001
8,13,21.954,7.31,66.70310649539948,8.0,7.93,0.8750000000000036,15.0,1.79,88.06666666666668,20.0,,,5.099,,,10.817,,,8.0,8.94,11.749999999999993,20.0,9.35,53.25,10.817,8.16,24.56318757511325,5.099,5.25,2.9613649735242165,21.954,7.24,67.02195499681152,15.0,2.5,83.33333333333334
10,15,32.202,6.2,80.74653748214396,23.0,7.87,65.78260869565217,21.213,2.72,87.17767406778863,16.279,,,16.763,,,8.485,,,23.0,8.24,64.17391304347827,16.279,8.57,47.35548866638,8.485,6.05,28.697701826753093,16.763,7.15,57.34653701604725,32.202,8.77,72.76566672877462,21.213,9.61,54.69759109979729
12,19,32.202,3.25,89.90745916402709,23.0,8.46,63.21739130434783,21.213,4.54,78.59802951020602,16.279,,,16.763,3.08,81.6262005607588,8.485,,,23.0,10.16,55.826086956521735,16.279,7.21,55.70981018490079,8.485,3.52,58.51502651738362,16.763,4.34,74.1096462447056,32.202,12.63,60.77883361281907,21.213,5.85,72.42257106491303
13,24,2.236,12.92,477.8175313059033,18.682,3.27,82.49652071512686,13.342,6.63,50.30730025483437,25.08,,,17.692,4.47,74.7343432059688,25.06,,,18.682,13.07,30.0396103200942,25.08,5.91,76.43540669856459,25.06,1.45,94.21388667198724,17.692,7.2,59.30364006330545,2.236,16.5,637.9248658318426,13.342,8.16,38.839754159796136
16,25,2.236,8.16,264.9373881932021,18.682,10.78,42.297398565464086,13.342,8.86,33.59316444311198,25.08,,,17.692,,,25.06,,,18.682,12.18,34.80355422331656,25.08,7.64,69.53748006379585,25.06,4.13,83.5195530726257,17.692,7.44,57.94709473208229,2.236,28.01,1152.6833631484794,13.342,10.66,20.101933743067008
18,27,2.236,8.52,281.03756708407866,18.682,14.33,23.295150412161433,13.342,10.45,21.67591065807226,25.08,,,17.692,,,25.06,,,18.682,12.93,30.788994754308955,25.08,8.81,64.87240829346092,25.06,3.86,84.59696727853152,17.692,9.76,44.83382319692517,2.236,19.22,759.5706618962431,13.342,11.23,15.829710688052767
19,30,4.123,,,18.028,11.23,37.708009762591516,7.616,8.66,13.707983193277318,19.105,,,14.318,8.12,43.288168738650654,20.0,13.21,33.949999999999996,18.028,25.14,39.449744841357905,19.105,13.91,27.191834598272703,20.0,6.15,69.25,14.318,10.74,24.989523676491128,4.123,34.11,727.3102110113994,7.616,14.45,89.73214285714286
5,0,4.123,2.87,30.390492359932093,18.028,3.25,81.9724872420679,7.616,8.19,7.5367647058823515,19.105,,,14.318,,,20.0,3.67,81.64999999999999,18.028,10.46,41.97914355447082,19.105,17.15,10.232923318503019,20.0,15.77,21.150000000000002,14.318,10.62,25.827629557200734,4.123,3.74,9.289352413291292,7.616,9.53,25.131302521008404
5,5,17.464,2.1,87.97526339899221,2.236,1.93,13.685152057245093,14.765,5.4,63.427023366068404,23.601,,,6.708,,,16.492,,,2.236,9.86,340.9660107334525,23.601,13.7,41.95161221982119,16.492,13.44,18.505942275042454,6.708,8.6,28.205128205128194,17.464,3.06,82.47824095281722,14.765,6.66,54.89332881815103
5,10,17.464,4.33,75.20613834173156,2.236,5.89,163.4168157423971,14.765,2.5,83.06806637317982,23.601,,,6.708,,,16.492,,,2.236,9.97,345.8855098389982,23.601,10.18,56.866234481589764,16.492,9.97,39.54644676206646,6.708,6.69,0.2683363148479396,17.464,5.38,69.19377004122768,14.765,3.09,79.07213003725026
5,13,17.117,4.83,71.7824385114214,5.385,8.05,49.48932219127207,18.385,0.76,95.86619526788141,28.653,,,12.369,,,22.361,,,5.385,11.38,111.32776230269268,28.653,8.39,70.71859840156354,22.361,14.51,35.110236572604094,12.369,8.07,34.75624545234052,17.117,9.01,47.36227142606765,18.385,1.58,91.40603753059558
5,20,9.055,,,10.198,1.66,83.72229848989998,11.18,6.89,38.372093023255815,22.804,-0.07,100.3069636905806,10.296,8.64,16.083916083916073,19.416,,,10.198,19.01,86.40909982349481,22.804,4.48,80.3543238028416,19.416,6.51,66.47095179233622,10.296,8.8,14.529914529914517,9.055,13.55,49.64108227498621,11.18,6.73,39.80322003577817
5,25,9.055,5.7,37.05135284373274,10.198,1.51,85.1931751323789,11.18,6.32,43.470483005366724,22.804,-0.24,101.05244693913349,10.296,7.81,24.145299145299145,19.416,,,10.198,17.41,70.71974897038635,22.804,1.7,92.54516751447115,19.416,7.36,62.09311907704986,10.296,12.54,21.794871794871796,9.055,17.88,97.45996686913307,11.18,12.79,14.400715563506255
5,30,9.055,,,10.198,1.63,84.01647381839578,11.18,8.15,27.101967799642214,22.804,-0.12,100.52622346956674,10.296,8.87,13.850038850038851,19.416,5.67,70.7972805933251,10.198,21.17,107.58972347519122,22.804,2.7,88.1599719347483,19.416,8.43,56.58220024721879,10.296,13.9,35.00388500388502,9.055,19.06,110.49144119271119,11.18,13.83,23.70304114490161
10,30,9.055,12.39,36.83048039757041,10.198,2.7,73.52422043537949,11.18,,,22.804,-0.14,100.61392738116119,10.296,8.22,20.16317016317015,19.416,5.77,70.28224145035023,10.198,16.02,57.08962541674837,22.804,6.77,70.31222592527627,19.416,5.13,73.57849196538938,10.296,10.8,4.895104895104908,9.055,18.91,108.83489784649365,11.18,10.62,5.008944543828269
15,25,10.817,-0.07,100.64712951835075,10.44,5.96,42.91187739463601,7.071,6.69,5.388205345778522,18.028,,,6.403,,,14.56,6.34,56.456043956043956,10.44,14.8,41.76245210727971,18.028,6.87,61.89261149323274,14.56,1.63,88.80494505494505,6.403,8.66,35.24910198344527,10.817,15.83,46.34371822131829,7.071,9.33,31.947390750954607
15,30,10.817,,,10.44,6.08,41.76245210727969,7.071,6.57,7.085277895630031,18.028,0.9,95.00776569780342,6.403,11.6,81.16507886928002,14.56,6.01,58.722527472527474,10.44,14.82,41.954022988505756,18.028,10.42,42.20102063456845,14.56,4.37,69.98626373626374,6.403,10.47,63.51710135873812,10.817,18.73,73.15336969584912,7.071,13.1,85.26375335878943
2,2,10.817,5.4,50.07858001294259,10.44,7.87,24.616858237547888,7.071,,,18.028,1.66,90.79210117594853,6.403,5.72,10.666874902389504,14.56,7.1,51.236263736263744,10.44,4.57,56.22605363984674,18.028,5.15,71.43332593743065,14.56,5.14,64.69780219780222,6.403,5.66,11.603935655161635,10.817,5.0,53.776462974946845,7.071,5.32,24.763116956583218
5,10,10.817,4.24,60.80244060275493,10.44,,,7.071,2.56,63.795785603167865,18.028,,,6.403,0.38,94.06528189910979,14.56,5.35,63.25549450549451,10.44,4.07,61.01532567049808,18.028,3.67,79.64277790104282,14.56,2.34,83.92857142857143,6.403,4.1,35.967515227237236,10.817,0.15,98.6132938892484,7.071,5.98,15.429217932399933
6,5,10.817,2.78,74.29971341407045,10.44,,,7.071,2.88,59.270258803563856,18.028,,,6.403,2.46,61.58050913634234,14.56,7.09,51.30494505494506,10.44,2.96,71.64750957854406,18.028,2.53,85.96627468382516,14.56,3.27,77.54120879120879,6.403,2.11,67.04669686084647,10.817,2.95,72.72811315521864,7.071,6.7,5.2467826332909
6,15,14.213,10.1,28.938295926264683,12.806,,,5.0,0.43,91.4,13.416,8.83,34.183064997018484,5.099,0.27,94.7048440870759,9.849,4.92,50.04568991775815,12.806,9.84,23.161018272684675,13.416,5.56,58.55694692903995,9.849,0.15,98.47700274139505,5.099,9.45,85.33045695234358,14.213,0.15,98.94462815732076,5.0,5.27,5.3999999999999915
10,20,14.213,10.73,24.505734187011882,12.806,,,5.0,4.19,16.199999999999992,13.416,4.15,69.06678592725103,5.099,,,9.849,0.43,95.63407452533252,12.806,11.25,12.15055442761205,13.416,3.54,73.61359570661897,9.849,4.63,52.99015128439436,5.099,3.87,24.102765248087863,14.213,4.58,67.77597973686062,5.0,0.15,97.0
10,25,14.213,,,12.806,,,5.0,5.85,16.999999999999993,13.416,2.1,84.34704830053667,5.099,6.37,24.92645616787605,9.849,11.51,16.8646563102853,12.806,5.48,57.20755895673902,13.416,6.79,49.38878950506857,9.849,5.59,43.24296882932278,5.099,2.35,53.912531868993916,14.213,6.02,57.644410047139935,5.0,12.33,146.6
16,20,14.036,,,5.385,,,14.142,7.04,50.21920520435582,24.597,3.97,83.85982030328903,9.0,3.44,61.777777777777786,19.026,12.06,36.61305581835383,5.385,6.13,13.834726090993504,24.597,5.18,78.94052120177257,19.026,7.33,61.47377273205088,9.0,3.69,59.00000000000001,14.036,3.96,71.78683385579939,14.142,11.25,20.449724225710646
18,10,14.036,,,5.385,,,14.142,,,24.597,3.99,83.77850957433833,9.0,10.67,18.555555555555557,19.026,1.81,90.48670240723222,5.385,3.7,31.290622098421533,24.597,4.31,82.47753791112737,19.026,3.63,80.92084515925576,9.0,4.47,50.33333333333334,14.036,9.93,29.253348532345395,14.142,2.33,83.52425399519163
20,15,14.036,12.93,7.8797378170418915,5.385,,,14.142,7.84,44.562296704850795,24.597,4.7,80.89197869658902,9.0,3.21,64.33333333333333,19.026,4.88,74.35088825817303,5.385,13.23,145.68245125348193,24.597,4.54,81.5424645281945,19.026,8.38,55.95500893514138,9.0,4.2,53.333333333333336,14.036,3.72,73.49672271302364,14.142,4.52,68.03846697779665
20,27,14.036,,,5.385,,,14.142,8.5,39.895347192759154,24.597,,,9.0,15.64,73.77777777777779,19.026,11.77,38.13728581940502,5.385,11.42,112.07056638811514,24.597,12.6,48.77424076106843,19.026,7.95,58.21507410911385,9.0,12.71,41.222222222222236,14.036,15.21,8.364206326588782,14.142,12.23,13.520011313816994
1,27,17.804,6.98,60.79532689283307,9.434,,,10.0,4.49,55.099999999999994,16.279,1.98,87.83709073038885,1.0,,,9.055,0.72,92.04859193815571,9.434,17.27,83.06126775492899,16.279,-0.29,101.78143620615516,9.055,6.05,33.18608503589177,1.0,10.29,928.9999999999999,17.804,14.69,17.490451583913725,10.0,7.98,20.199999999999996
2,27,17.804,7.13,59.95281959110312,9.434,,,10.0,4.65,53.49999999999999,16.279,1.41,91.33853430800417,1.0,,,9.055,0.85,90.6129210381005,9.434,15.86,68.11532753868985,16.279,-1.09,106.69574298175564,9.055,5.35,40.91662065157372,1.0,9.33,833.0,17.804,15.44,13.277915075263982,10.0,9.1,9.000000000000004
3,27,17.804,,,9.434,10.83,14.79754080983677,10.0,8.5,15.0,16.279,2.02,87.59137539160882,1.0,,,9.055,,,9.434,15.89,68.43332626669495,16.279,-1.34,108.23146384913078,9.055,4.61,49.08890115958034,1.0,10.39,939.0,17.804,14.23,20.074140642552226,10.0,6.9,30.999999999999993
5,27,25.239,,,18.682,7.84,58.03447168397388,14.142,7.9,44.13802856738791,11.18,1.28,88.5509838998211,11.0,,,1.414,,,18.682,14.94,20.029975377368586,11.18,-1.43,112.79069767441861,1.414,3.59,153.88967468175392,11.0,9.74,11.454545454545451,25.239,13.85,45.12460874044139,14.142,7.22,48.946400791967186
6,27,25.239,,,18.682,7.13,61.83492131463441,14.142,5.69,59.76523829727053,11.18,0.79,92.93381037567084,11.0,,,1.414,0.64,54.73833097595473,18.682,15.11,19.12000856439353,11.18,-0.91,108.13953488372093,1.414,3.22,127.72277227722775,11.0,9.15,16.818181818181817,25.239,14.02,44.451047981298785,14.142,10.2,27.87441663131099
7,27,25.239,,,18.682,7.1,61.99550369339472,14.142,5.56,60.68448592844011,11.18,1.43,87.20930232558139,11.0,,,1.414,0.6,57.567185289957564,18.682,13.7,26.667380366127823,11.18,0.08,99.28443649373881,1.414,3.83,170.8628005657709,11.0,8.67,21.181818181818183,25.239,13.88,45.005745077063274,14.142,8.04,43.148069579974546
8,27,4.123,,,15.133,7.8,48.457014471684396,10.0,1.18,88.2,22.023,2.04,90.73695681787223,13.454,,,21.024,1.59,92.43721461187214,15.133,12.89,14.821912376924592,22.023,1.31,94.05167325069247,21.024,2.66,87.34779299847793,13.454,8.67,35.55819830533671,4.123,22.69,450.3274314819306,10.0,8.73,12.699999999999994
9,27,4.123,,,15.133,6.88,54.53644353399854,10.0,3.21,67.9,22.023,2.67,87.87631112927396,13.454,,,21.024,7.41,64.75456621004567,15.133,13.64,9.865856076125015,22.023,2.15,90.23747899922809,21.024,2.54,87.9185692541857,13.454,9.33,30.65259402408206,4.123,16.28,294.85811302449673,10.0,8.05,19.499999999999993
10,27,4.123,,,15.133,,,10.0,3.28,67.2,22.023,3.39,84.6070017708759,13.454,,,21.024,7.63,63.708143074581436,15.133,13.67,9.667613824093037,22.023,1.88,91.46347000862734,21.024,1.4,93.34094368340944,13.454,7.6,43.511223427976816,4.123,15.61,278.6078098471986,10.0,7.99,20.099999999999998
11,27,4.123,,,15.133,7.1,53.08266701909734,10.0,0.79,92.10000000000001,22.023,3.67,83.33560368705444,13.454,,,21.024,2.27,89.20281582952816,15.133,12.6,16.7382541465671,22.023,1.97,91.0548063388276,21.024,0.91,95.67161339421614,13.454,7.52,44.105842128734956,4.123,14.79,258.71937909289346,10.0,8.08,19.2
